Issued At,Paid,Location,Ward,Ticket Destination,Zone Name,OS Bal,Cont.
14/02/2022 17:05,£0.00,Chester Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 17:08,£35.00,Ardwick Green North,Ardwick,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 17:08,£35.00,Parsonage,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
14/02/2022 17:10,£0.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
14/02/2022 17:13,£25.00,Liverpool Road,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 17:13,£0.00,Parsonage,Deansgate,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 17:14,£0.00,West Mosely Street,Deansgate,Affixed to vehicle,Restricted Area,£50.00,5
14/02/2022 17:15,£0.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 17:15,£0.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 17:20,£0.00,King Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
14/02/2022 17:22,£35.00,Stockport Road (Longsight),Longsight,Affixed to vehicle,No Loading at Any Time,£0.00,2
14/02/2022 17:22,£25.00,KING STREET WEST CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
14/02/2022 17:24,£0.00,Great Bridgewater Street (City Centre : ZONEC),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
14/02/2022 17:25,£25.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 17:26,£35.00,Lockton Close,Ardwick,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
14/02/2022 17:26,£35.00,Lower Chatham Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 17:29,£35.00,Turner Street (City Centre),City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,21
14/02/2022 17:30,£35.00,HIGHER ORMOND STREET,Ardwick,Affixed to vehicle,No Loading At Any Time,£0.00,2
14/02/2022 17:30,£0.00,Ducie Street (City Centre : ZONEB),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 17:31,£35.00,Barton Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:32,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
14/02/2022 17:33,£35.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:33,£35.00,Barton Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:33,£35.00,Southgate (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 17:35,£35.00,Barton Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:38,£35.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,25
14/02/2022 17:40,£35.00,Lower Ormond Street (Hulme),Hulme,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:50,£0.00,Hanover Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 17:51,£0.00,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 17:51,£35.00,Back Piccadilly,Piccadilly,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 17:52,£0.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 17:54,£0.00,Grosvenor Street (Hulme),Hulme,Affixed to vehicle,Restricted Area,£70.00,23
14/02/2022 17:56,£35.00,Higher Ardwick,Ardwick,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 17:59,£0.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 18:02,£0.00,Rochdale Road (City Centre),Piccadilly,Affixed to vehicle,Restricted Area,£70.00,2
14/02/2022 18:03,£35.00,Hathersage Road,HATHROAD,Affixed to vehicle,Limited Waiting,£0.00,26
14/02/2022 18:05,£0.00,King Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 18:08,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,86
14/02/2022 18:09,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
14/02/2022 18:12,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£50.00,73
14/02/2022 18:14,£25.00,Whitworth Street West (City Centre : ZONEB),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 18:22,£0.00,Cable Street,Piccadilly,Affixed to vehicle,Goods Vehicle Loading Bay,£70.00,23
14/02/2022 18:26,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 18:30,£25.00,Little Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 18:34,£35.00,Spear Street (City Centre),Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 18:47,£25.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 18:51,£0.00,Bridgewater Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,6
14/02/2022 18:54,£25.00,Houldsworth Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 18:55,£0.00,St Annes Road,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 19:02,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,Pedestrian Crossing,£0.00,99
14/02/2022 19:03,£35.00,Malton Avenue,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 19:04,£25.00,Newton Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,6
14/02/2022 19:05,£35.00,Malton Avenue,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 19:05,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,Pedestrian Crossing,£0.00,99
14/02/2022 19:08,£0.00,Dickenson Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£50.00,6
14/02/2022 19:13,£0.00,Dickenson Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£50.00,6
14/02/2022 19:16,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 19:18,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:21,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 19:24,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 19:26,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:29,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 19:32,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 19:32,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:36,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:38,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:40,£0.00,Duke Street,Deansgate,Affixed to vehicle,No Waiting,£70.00,1
14/02/2022 19:40,£25.00,Princess Street (Piccadilly : ZONEA),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,6
14/02/2022 19:40,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:41,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,86
14/02/2022 19:43,£35.00,Duke Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:45,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
14/02/2022 19:46,£35.00,Duke Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:47,£0.00,George Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£50.00,5
14/02/2022 19:47,£35.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:49,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 19:52,£0.00,Sandy Lane,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 19:53,£35.00,George Street,Deansgate,Affixed to vehicle,No Waiting,£0.00,1
14/02/2022 19:55,£35.00,Sandy Lane,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:06,£35.00,Great John Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:08,£35.00,St James Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:12,£35.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:18,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
14/02/2022 20:20,£0.00,Smithy Lane,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 20:22,£0.00,Rusholme Place (Rusholme),Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 20:22,£70.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 20:25,£0.00,Windmill Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
14/02/2022 20:26,£35.00,Parsonage,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:27,£35.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:29,£35.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:31,£0.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:31,£0.00,Hardman Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 20:32,£35.00,Windmill Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 20:33,£35.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:35,£35.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:35,£35.00,Windmill Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 20:36,£70.00,Oxney Road,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:42,£0.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£70.00,21
14/02/2022 20:46,£35.00,Peter Street,Deansgate,Affixed to vehicle,Disabled Person Parking Place,£0.00,40
14/02/2022 20:51,£35.00,Peter Street,Deansgate,Affixed to vehicle,Disabled Person Parking Place,£0.00,40
14/02/2022 20:54,£0.00,Crescent Range,Rusholme,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 20:54,£35.00,Peter Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:57,£35.00,Crescent Range,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 20:57,£35.00,Crescent Range,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:04,£0.00,Dickenson Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£70.00,2
14/02/2022 21:04,£35.00,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:05,£35.00,Atkinson Street,Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:06,£35.00,Thurloe Street,Rusholme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:10,£0.00,Thurloe Street,Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 21:11,£35.00,Dickenson Street (Piccadilly),Piccadilly,Affixed to vehicle,Restricted Area,£0.00,2
14/02/2022 21:12,£0.00,Thurloe Street,Rusholme,Affixed to vehicle,No Loading at Any Time,£70.00,2
14/02/2022 21:22,£35.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:23,£35.00,Sandy Lane,ChorltonPark,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 21:52,£0.00,Marsden Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
14/02/2022 21:56,£0.00,St Ann Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
14/02/2022 21:58,£35.00,St Ann Street,Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
14/02/2022 22:07,£35.00,St Ann Street,Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 22:10,£0.00,Liverpool Road,Deansgate,Affixed to vehicle,Pedestrian Crossing,£70.00,99
14/02/2022 22:10,£0.00,St Ann Street,Deansgate,Affixed to vehicle,GV Loading Bay,£70.00,23
14/02/2022 22:14,£35.00,St Marys Street (City Centre),Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
14/02/2022 22:20,£35.00,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 22:23,£35.00,Southgate (City Centre),Deansgate,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 22:34,£0.00,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£70.00,1
14/02/2022 22:35,£25.00,BRIDGEWATER HALL CAR PARK,Southern Lap,Affixed to vehicle,Car Park,£0.00,73
14/02/2022 22:36,£35.00,Wood Street (City Centre),Deansgate,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 22:41,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
14/02/2022 22:45,£0.00,Byrom Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£70.00,40
14/02/2022 22:53,£35.00,Gartside Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
14/02/2022 22:56,£35.00,Gartside Street,Deansgate,Affixed to vehicle,No Loading at Any Time,£0.00,2
14/02/2022 23:19,£35.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 23:26,£35.00,Dantzic Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£0.00,23
14/02/2022 23:45,£35.00,Water Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 23:45,£35.00,Water Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
14/02/2022 23:47,£0.00,Water Street (Hulme),Hulme,Affixed to vehicle,No Waiting At Any Time,£35.00,1
15/02/2022 01:42,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 02:09,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 02:17,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 02:27,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 02:27,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:01,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:04,£0.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 08:09,£0.00,BLOOM STREET CAR PARK,Piccadilly,Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:10,£140.00,Southmill Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,21
15/02/2022 08:14,£0.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 08:15,£0.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£35.00,21
15/02/2022 08:16,£35.00,Boundary Lane,Hulme,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 08:18,£35.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,21
15/02/2022 08:19,£0.00,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:20,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 08:20,£0.00,Museum Street,City Centre,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:20,£0.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 08:21,£35.00,Bonsall Street,Hulme,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 08:22,£25.00,Oak Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£0.00,24
15/02/2022 08:22,£140.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Disabled Persons Parking Place,£0.00,40
15/02/2022 08:23,£25.00,Museum Street,City Centre,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:23,£25.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:24,£0.00,Major Street,Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:24,£0.00,Marshall Road,Burnage,Affixed to vehicle,No Waiting At Any Time,£35.00,1
15/02/2022 08:26,£0.00,Museum Street,City Centre,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:27,£35.00,Boundary Lane,Hulme,Affixed to vehicle,No Waiting At Any Time,£0.00,1
15/02/2022 08:29,£0.00,New Wakefield Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:33,£35.00,Burlington Street,Hulme,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 08:33,£25.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:36,£35.00,Burlington Street,Hulme,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 08:36,£25.00,Mount Street (City Centre : ZONEA),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:38,£0.00,Waterloo Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:38,£0.00,Tib Street (City Centre),Piccadilly,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:39,£0.00,New Wakefield Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:39,£25.00,Jackson`s Row,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:42,£0.00,BRIDGEWATER HALL CAR PARK,Southern Lap,Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:51,£35.00,Brazil Street,Piccadilly,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 08:51,£25.00,Booth Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 08:52,£0.00,BRIDGEWATER HALL CAR PARK,Southern Lap,Affixed to vehicle,Car Park,£0.00,73
15/02/2022 08:53,£0.00,Lower Ormond Street (City Centre),Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 08:57,£0.00,Brookburn Road,Chorlton,Affixed to vehicle,No Waiting,£35.00,1
15/02/2022 08:59,£0.00,High Street (City Centre),Piccadilly,Affixed to vehicle,GV Loading Bay,£35.00,23
15/02/2022 08:59,£25.00,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 09:02,£0.00,Brown Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,6
15/02/2022 09:08,£25.00,Chester Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 09:09,£25.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:11,£248.00,Harrison Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 09:11,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:14,£35.00,Burton Road (DidsburyWest),DidsburyWest,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 09:14,£25.00,Chancery Lane,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 09:15,£0.00,Albany Road,Chorlton,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 09:15,£25.00,PICCADILLY GARDENS CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:16,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:17,£0.00,Malta Street,Anc & Besw,Affixed to vehicle,No Waiting,£35.00,1
15/02/2022 09:18,£0.00,Brown Street,Deansgate,Affixed to vehicle,GV Loading Bay,£35.00,23
15/02/2022 09:18,£0.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 09:20,£35.00,Acomb Street (ArdwicK),Ardwick,Affixed to vehicle,Restricted Area,£0.00,1
15/02/2022 09:20,£35.00,Malta Street,Anc & Besw,Affixed to vehicle,No Waiting,£0.00,1
15/02/2022 09:22,£25.00,NORTHERN QUARTER CAR PARK,(None),Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:22,£0.00,Spring Gardens,Deansgate,Affixed to vehicle,Pay and Display Parking,£25.00,5
15/02/2022 09:23,£0.00,ARNDALE CAR PARK,(None),Affixed to vehicle,Car Park,£25.00,73
15/02/2022 09:26,£0.00,Albyns Avenue,Cheetham,Affixed to vehicle,No Waiting At Any Time,£35.00,1
15/02/2022 09:31,£25.00,Peter Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 09:38,£0.00,St John Street,Deansgate,Affixed to vehicle,Pay and Display Parking,£0.00,6
15/02/2022 09:39,£35.00,Heald Grove (Rusholme),Moss Side,Affixed to vehicle,No Waiting At Any Time,£0.00,27
15/02/2022 09:41,£25.00,HULME STREET CAR PARK,Deansgate,Affixed to vehicle,Car Park,£0.00,73
15/02/2022 09:42,£0.00,Oak Road,DidsburyWest,Affixed to vehicle,No Loading at Any Time,£35.00,2
